"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"LOC100130539",0.0651469628717987,5.25787135064,0.705899724919501,0.486684228341936,0.826078604610258,-6.06948811172335
"UFC1",0.0651451530256502,9.15920724576,1.08848441656387,0.286616358035365,0.699245488309161,-5.73551042929869
"FAM70B",-0.0651435516153809,5.75280784984,-0.617366623510982,0.542496294529295,0.847406738293804,-6.12739534412153
"ZNF624",-0.0651411827948678,4.05640870572,-0.598881595669524,0.554563566457494,0.853321020097673,-6.13853921962807
"WDR5",0.0651209302564153,6.5923834696,0.886314408152532,0.383774883881214,0.768270503526024,-5.92863819705656
"KHNYN",-0.0651159541410209,6.92637819432,-0.745749897178988,0.462674447169813,0.816099025010086,-6.04099412001905
"EMD",-0.0651007449230701,7.41358572436,-0.496931113281346,0.623517729333931,0.880800216905159,-6.19406450090011
"KCNMB1",-0.0650889002115349,6.89392115336,-0.881178700202615,0.386495329826151,0.769285459259355,-5.93306453103168
"RBKS",0.0650842610000062,4.94031896028,0.455685411361552,0.652493612980777,0.893883705728221,-6.2136521379956
"GLTPD1",-0.0650708415640953,7.35341221828,-1.14746215039878,0.261899419454187,0.675643806088428,-5.67237880629176
"CNIH",0.0650657088846209,8.86341346488,0.999167951936765,0.327150953150448,0.734139655991521,-5.82533186552835
"GLI1",-0.0650629712051263,2.61301744036,-0.537047636700143,0.595915041419221,0.87158210488775,-6.17341957770083
"LDB2",0.0650394889871855,7.18166738856,0.252255774872033,0.802876355771559,0.944524539108729,-6.28571408871106
"GRID2",0.0650085778461582,6.25206184852,0.778367674480564,0.44355350876196,0.808240043427612,-6.0165596161767
"SIGLEC14",0.0649967801410325,5.16459386716,0.502473971166604,0.619669070584238,0.879193275338311,-6.19130539752069
"FLCN",-0.0649776524487136,5.72587668144,-0.847963866656756,0.40438958300998,0.783590987167385,-5.96110724869847
"SH2B1",-0.0649678024102487,7.50524483792,-0.617011891071929,0.542726556977386,0.84749765745058,-6.12761228987796
"FAM165B",-0.0649614239487128,4.10352251112,-0.933800898765756,0.359211936650595,0.754631047467421,-5.88657164444982
"KCTD3",-0.0649239932371728,8.2539310764,-0.58711230651483,0.562318622100659,0.856027261305795,-6.14546301383652
"ANO8",-0.0649125297179465,2.91589798612,-0.77088856948379,0.447895119037776,0.81002688988082,-6.02225042578075
"ARX",-0.0648961189487105,5.30599043252,-0.649048656739494,0.522141219575125,0.840487702222951,-6.1075326513126
"POU6F1",0.0648652150256437,4.63009562452,0.639851100709532,0.528007339797403,0.842307249735388,-6.11339800959732
"ZNF486",0.064839040282056,5.16777233972,0.595106865145453,0.557044774590814,0.853959713282376,-6.14077441326508
"SSX3",0.0648290352307779,5.18550163268,0.772975208198974,0.446681259892169,0.809747075361106,-6.0206679770207
"SLMO1",0.0648272267948746,4.0853218804,0.415273582910099,0.681433726054359,0.904614033381449,-6.23122507241211
"VSNL1",0.0648105936923145,6.22601233828,0.27154648617655,0.788168772122402,0.93986200336126,-6.28064432787714
"MPHOSPH8",-0.064804435487174,7.27817867712,-0.876008638691339,0.38924654332004,0.771259687506292,-5.93749608186781
"ATF7",0.0647830311794904,5.41677388612,1.11485789890466,0.275363935073935,0.68726515458275,-5.70765123731656
"NEK1",-0.0647786751666626,5.70116049592,-0.600439543171805,0.553541168311252,0.853066592074714,-6.13761268466283
"CIC",-0.0647756410256326,7.570693875,-0.922530762036598,0.364944814927302,0.757809815310297,-5.89674095894782
"GPHN",-0.0647718233076873,4.86398567712,-0.612570682915683,0.545613778465112,0.848777219115587,-6.13031819208862
"NLE1",0.0647704567307708,6.45971605,0.642937032287436,0.526035197634777,0.842092585124419,-6.11143910694567
"INS-IGF2",0.064749878256412,2.51245523464,0.829054954044435,0.414807717945989,0.792030103545781,-5.97661782294365
"PTDSS2",0.0646884101025682,6.28719102108,0.867542923411438,0.393778718613696,0.775547524345995,-5.94469960723517
"WDR59",-0.0646807907115292,6.33953287692,-0.786080670900468,0.439102920730629,0.805850424604884,-6.01063607663501
"PTPN18",-0.0646541257884543,6.22612345716,-0.699532528833906,0.490585644899795,0.826862286025768,-6.07390176350537
"CCDC158",-0.0646511984230749,3.02258834168,-0.703244315952081,0.488309131885622,0.826167167606347,-6.07133347376316
"FLT3",0.0646036652307709,2.34855890508,0.552921945880101,0.585157716579129,0.866767800510203,-6.1648180867145
"LRTM1",-0.0646027512307681,2.89431881864,-0.537235523755826,0.595787161232105,0.871505333748448,-6.17331920178049
"LHFPL5",-0.0645927977692278,4.05182350784,-0.68558538391813,0.499193532332036,0.831445314164844,-6.08343536873237
"INCA1",-0.0645583452307639,5.50616759852,-0.674489936271964,0.506101735953087,0.834393099651765,-6.09088768872649
"CSH1",-0.0645448156474302,5.66563681572,-1.18059872846202,0.248715692047122,0.662857484261166,-5.63559642639457
"CD7",0.0645419710576975,5.5602114418,0.750335839045024,0.459956990815578,0.815459137830344,-6.03761902435971
"MAP3K11",0.0645337967948763,6.769940484,0.631536001584519,0.533341129837051,0.842846455497712,-6.11863091956704
"PSMD2",-0.0645140315320489,8.65617024448,-0.697579529630852,0.491785882546208,0.827706669165939,-6.07524785472209
"SLC26A11",0.0645038310256441,6.7079236062,0.878980505103204,0.387663544064495,0.770685347859686,-5.93495171999626
"RAE1",0.064491127230772,8.03916989184,0.811641149064443,0.424549479894232,0.798454374956836,-5.99060931745951
"CLEC2A",0.064486550141031,5.36770720976,0.5082080221336,0.615699251380213,0.877864515403841,-6.18841957530644
"CLEC2L",0.0644834796410292,3.70898883792,0.565257136722206,0.576865255083729,0.862027297148333,-6.15796556833824
"RNF215",0.0644831485128252,4.56367535244,0.770569243309288,0.44808105562173,0.81002688988082,-6.0224922343335
"GTF2A1",0.0644764169743608,5.22579790784,0.919495029994291,0.366499331050144,0.758513802299086,-5.89946048272781
"NDUFA6",0.0644711578974473,9.50775234856,0.520373714929498,0.607316131257562,0.874715180971285,-6.18219070912646
"MT1F",0.0644705146410303,6.05831471472,0.714872191278076,0.481216756568479,0.823611953404719,-6.06320336116895
"MAP3K7",0.0644596882884674,6.51296495584,0.906133880185329,0.373393149970314,0.762624214251493,-5.91133037395445
"RHEBL1",-0.0644587815384581,5.3140920714,-0.547455035565372,0.588851597591936,0.869103082063128,-6.16780793653016
"SRBD1",-0.0644250871025607,5.64179896896,-0.619746086183847,0.540953083227607,0.846668670030581,-6.12593699796367
"PAQR9",0.0644144949230796,3.17271095064,0.649732799361301,0.521706302407474,0.840487702222951,-6.10709313512643
"BCAS4",0.0643875023461593,7.02842411028,0.989900753935955,0.331572802902759,0.737347422863432,-5.83424699438428
"OR5V1",-0.0643742775640961,7.274376991,-0.731021773772298,0.471465701834991,0.818553919086047,-6.05169967994022
"C1orf114",0.0643676474615429,4.18264176232,0.691360292130409,0.495619092910209,0.829230450173704,-6.0795103150434
"MCHR2",0.0643370011282074,2.59395961208,0.815829636903242,0.422193460464919,0.796775576665404,-5.98726967398346
"SNW1",0.0643368209743658,7.98853741176,1.17326453613846,0.251590490355756,0.666502810323953,-5.64381825381308
"SPATS2",-0.064330210416661,6.612833239,-0.492570289068416,0.626553333507903,0.882274577370685,-6.1962141318853
"TTC15",-0.0643273942820466,7.57171786536,-0.840830081905134,0.408300414629808,0.78663040769031,-5.96699773115855
"CSMD1",0.0643228663269246,2.60353188076,0.915599587138762,0.368500484522587,0.759799729729308,-5.90293790998076
"FAM122A",0.0642841948076986,6.3770669412,0.92694815850713,0.362690595922415,0.757095484665282,-5.8927687531543
"APCS",0.0642490511282077,4.70813654608,1.03878965988852,0.308704637438685,0.720083413959186,-5.78635431575699
"PQLC2",0.0642437938461633,11.6628752172,0.666277092232938,0.5112493384582,0.836097792066954,-6.09632841962276
"NENF",-0.0642299426153823,8.97231034216,-0.922482875471138,0.364969302403621,0.757809815310297,-5.89678392247173
"DNAH3",0.064229150910259,2.57675942436,0.900105299101772,0.37653134510237,0.764690262252532,-5.9166329012748
"AHI1",0.0642280464871829,5.41489836416,0.784649018404214,0.439926958812345,0.806751138045423,-6.01173977715678
"TNK2",-0.0642204473461501,6.29776736212,-0.737362434381631,0.467669021992326,0.817451720479926,-6.0471158291044
"CDX1",0.0642163399487252,6.47453508856,1.05573648977094,0.301041538664988,0.711107447171106,-5.76925914394058
"ABL1",0.0641961767307766,7.9650675456,0.545517277287808,0.590163636077501,0.869649785631954,-6.16886073616634
"ASGR2",0.0641946156410285,5.5271929732,0.828373423050807,0.415186333349271,0.792030103545781,-5.97717069715252
"SPEM1",0.0641623896282084,5.55608976356,1.13336966965922,0.267658888965423,0.681930241765871,-5.68773689534242
"C19orf29",0.0641540494487227,10.30633584512,0.911435029771564,0.37064784357567,0.76123185330336,-5.90664032165429
"KRTCAP2",0.06415251058975,8.44479433316,0.873004458042156,0.390850986567643,0.772813532171621,-5.94005988177951
"SIRPD",-0.0641343172307662,4.41437637696,-0.561688723305208,0.579258115962361,0.863220772446128,-6.15996306415872
"ZCCHC6",0.0641339829359007,4.62146264604,0.668383525932092,0.509926320626305,0.835766151634024,-6.09493910627528
"RBM23",0.0641272183974424,6.3439544706,0.883046350466857,0.385504572589829,0.768522409412311,-5.93145764427401
"CPN1",-0.0641145388717899,4.89350594788,-0.454876040322131,0.653068011447541,0.893971517378542,-6.21401983728284
"AGPHD1",0.0641056048461577,4.40165370148,0.685101770680051,0.499493527276151,0.831570059999964,-6.08376263028474
"OR6C68",-0.0641030203076909,2.18224422256,-0.840248353227625,0.40862037558407,0.786939044702959,-5.96747600285294
"SEC16A",-0.064099046076918,7.02736823596,-1.13107879274747,0.268603806403386,0.683042238379424,-5.69021737063039
"ZSCAN20",-0.0640789909102528,4.29055717844,-0.68353956825977,0.5004632856252,0.831729154704281,-6.08481825544358
"NUBP2",-0.0640776077948644,7.80736564672,-0.594781953281471,0.557258613544719,0.853959713282376,-6.14096616693074
"CLEC1B",-0.0640619607692297,2.7669195776,-0.453495823307469,0.654048033585401,0.893971517378542,-6.2146453906506
"ATXN7L3",-0.0640019357435868,8.57296695392,-0.845331269058741,0.405830033425485,0.784915919793862,-5.96328649374938
"TMPRSS11BNL",0.063995919666668,2.18506461144,1.02237276695875,0.316257488283187,0.72827441239842,-5.80267320733794
"SIK1",0.0639840896410293,6.84388128072,0.339104794206938,0.737322422415128,0.924750758447491,-6.25996713067247
"CPLX4",0.0639447550769252,2.21101153636,1.53892635588258,0.136206023148756,0.523342263745866,-5.18018016116177
"ROMO1",0.0639441001282144,10.6278419296,0.65230309112949,0.520074105733807,0.840078977291938,-6.1054378961358
"ABCF3",-0.0639249421025596,7.61054098856,-0.917366474446067,0.367591913553534,0.759105828897966,-5.90136233348626
"SRP14",-0.0639094770512703,11.4147799564,-0.666578096689604,0.511060165985151,0.836038533462036,-6.09613014898788
"ZNF700",-0.0639067638461528,4.1761044072,-0.430888265465264,0.670189472732544,0.900014607996916,-6.22462547447476
"ZNF17",-0.0638742007948681,6.07584486208,-0.821279066524731,0.419140349264949,0.794565354854156,-5.98290026569491
"LTBP3",-0.0638737669230718,6.5935965188,-0.415703271328738,0.68112328302489,0.904614033381449,-6.23104667594188
"CEP76",0.0638351780128241,4.5742225896,0.905779284181048,0.373577259615348,0.762624214251493,-5.91164318060839
"OR10AG1",-0.0638245861794857,2.32311141748,-0.873975614815455,0.390331855510886,0.772456653124999,-5.93923199136332
"RAB6B",0.0638113962179507,3.5605429378,0.316901825350453,0.753911859135031,0.930169664342932,-6.2672634518121
"MAP3K10",-0.0638014604102528,5.04763896208,-0.884868653156206,0.384539458375474,0.768270503526024,-5.92988669657658
"TRIM41",0.0637908722307721,5.42121764444,0.888540210049931,0.382599718383587,0.768194319804361,-5.92671234165613
"IREB2",0.063788505775646,5.93808884108,1.11831841807003,0.273911512254383,0.686032273997123,-5.70395101667055
"EPS8L3",0.0637758237692339,7.06158935964,0.834332682533135,0.411883077651738,0.789825621393685,-5.972321853558
"CNR1",0.0637737693846185,3.38081845392,0.310978941807865,0.758358076468425,0.93077051538535,-6.26912706565585
"DEDD",-0.0637720349999968,4.9279324232,-0.599633119875193,0.554070258847203,0.853269538106996,-6.13809256865641
"OR4C46",-0.0637618631025623,3.69682832648,-0.596151747202013,0.55635737859144,0.853855982316959,-6.14015706415387
"BMP8B",-0.0637513082307652,5.89158563828,-0.845258117897451,0.405870105105563,0.784915919793862,-5.96334695647015
"AAK1",0.0637437724935959,7.74713485972,1.15599192423978,0.258457759430747,0.673340142077941,-5.66300021042895
"KIAA0100",0.0637262559230862,7.55602122992,0.937379746365953,0.357404067265495,0.753253415921389,-5.88331830282842
"ABRA",-0.0637110644102554,2.53241659216,-0.754147126998268,0.457705786375109,0.814391138502708,-6.03479901098486
"MCM2",0.0636782288974409,6.26778370064,0.413051539565916,0.68304002852212,0.905236838470016,-6.23214470918627
"DOLPP1",-0.063652654307691,5.89365556324,-0.502758620186772,0.619471722440047,0.879171498511004,-6.19116289650837
"DIRAS1",0.0636495595641051,5.41925029936,0.728990519439055,0.472685783221041,0.81905227704706,-6.05316011870875
"TMEM25",-0.0636450325640974,6.1258109036,-0.365590323725181,0.717702163549417,0.916874286398352,-6.25062378683625
"PTPRB",-0.0636240694871741,5.6318053178,-0.343610677124462,0.733971228416208,0.922976158821062,-6.25842667531597
"C1QTNF8",-0.0636216366923059,2.82461288708,-0.67279274745883,0.50716311667079,0.835014429877222,-6.09201728554003
"DEFB114",-0.0636127783846137,2.15270763676,-0.641266366787574,0.527102382788779,0.842151565189493,-6.11250075159922
"DUSP14",0.0636087189679539,8.33187570972,0.588634370912225,0.561312579541686,0.855545743980144,-6.14457511327785
"PCGF6",0.063605137769235,4.87649081536,0.617567898685375,0.542365666582726,0.847381841308199,-6.12727219535497
"LINGO2",-0.0635913370256382,3.01610923392,-0.351851171033529,0.727856382529824,0.92085049354822,-6.25555735807106
"OR56B4",-0.0635605146410203,4.78852856028,-0.469578891537409,0.642667915431326,0.888372664764144,-6.2072401365816
"PIK3C2G",-0.0635202977692284,3.56052365784,-0.198338115854437,0.84436171040961,0.957618552372019,-6.29791216714423
"HSPD1",0.0635158666666715,8.935372741,0.450752713520197,0.655997653573558,0.894447039466768,-6.21588309538818
"DYNLT3",0.06346530707693,7.49604588432,0.505194473224133,0.617784126899651,0.878242708667225,-6.18994022690831
"TPT1",0.0634531996153935,13.4642792012,0.836238368134811,0.410830239971339,0.789240568910098,-5.97076433254189
"PDZD2",-0.0634202082628175,4.71248889988,-0.646880447195749,0.523520879078134,0.841143110125042,-6.10892262570203
"MYT1L",0.0634170225641051,2.2379723706,1.03029798631398,0.312595449184849,0.723835706108249,-5.79482505893878
"SLC12A5",-0.0634155750064078,3.46942501392,-0.715727435727201,0.480697459988855,0.823591370794093,-6.06260033087881
"VWDE",0.0634153922692327,3.26802070752,1.1968389373165,0.242436787818508,0.657233163591441,-5.6172282068362
"LACRT",-0.0634109923076895,4.470590366,-0.500545919233511,0.621006559859114,0.879568635741482,-6.19226853746413
"PRPF8",0.0633718313077001,9.29128352172,0.733005326984701,0.470276050768147,0.818042283955375,-6.05026978315287
"KLHL33",0.0633572846923123,6.01141654396,0.576948571129669,0.569060142057898,0.859076276280306,-6.15133473428704
"PRPF40A",0.0633557253846186,6.6441288988,1.14684377997544,0.262150223478205,0.675973445478247,-5.67305628856747
"NAT8",0.0633206190512841,4.29082088676,0.759904008170722,0.454317841138318,0.813001408015945,-6.0305135751075
"RRP8",-0.0633123263076865,6.10672321568,-0.718644003151404,0.478928982705712,0.822795193925186,-6.06053866844609
"SRRM5",-0.0633058503846113,5.0365996572,-0.641614096528599,0.526880164036787,0.842151565189493,-6.11228000263918
"P2RX6",0.0632929391538495,4.61855265964,0.78160769687891,0.44168061713623,0.807209343081767,-6.01407806509632
"KCNJ10",0.063281587685899,2.50757621632,1.09144697889839,0.285336178072095,0.697966016118416,-5.73241111576974
"TBC1D13",-0.0632792895128205,6.05539769988,-0.805265973542714,0.428151106099439,0.800216749449843,-5.99566121398786
"RSPRY1",-0.0632734625640969,7.4825436572,-0.626820082519967,0.536378981446955,0.844899707636862,-6.12156932385051
"RPS13",0.0632613187179576,13.3764726176,1.03985491092461,0.308218954418487,0.719491982184726,-5.78528719484129
"KRT13",0.0632571954294914,5.95503327496,0.270107911886652,0.789262883420675,0.940155070385944,-6.28103520860903
"CACNB3",-0.063245206282045,5.6637974776,-1.00731098373072,0.323299142076511,0.732264888298955,-5.81743500954866
"OR2Y1",-0.0632367780769214,3.8993826446,-0.55322072524944,0.584956166689083,0.866710573971359,-6.1646538492402
"FAM69A",0.0632118718974413,5.92639397928,0.237520309762438,0.814161334106455,0.947720868005095,-6.28933640137088
"RASEF",0.0632048199615429,4.27868526012,0.433991217736542,0.667964207223801,0.899486952620039,-6.22328542108858
"RPL38",0.0631860292307831,14.2534099248,0.812635936262397,0.423989176824269,0.798227553310259,-5.98981760995189
