,GSM4331587,GSM4331588,GSM4331589,GSM4331592,GSM4331593,GSM4331594,GSM4331595,GSM4331596,GSM4331597,GSM4331599,GSM4331600,GSM4331601,GSM4331602,GSM2198196,GSM2198197,GSM2198198,GSM2198200
NICN1,5.753053139,5.925163139,5.773648139,5.652748139,5.776658139,5.415248139,5.806943139,5.688918139,5.675388139,5.613238139,5.585038139,5.555753139,5.794998139,5.854652861,5.947761561,6.087096861,5.713580861
LMCD1,7.196127974,8.118442974,7.641800474,8.179462974,8.256570474,6.901475474,8.007145474,6.022217974,5.593845474,5.751615474,6.817665474,6.951810474,6.824827974,7.110209326,6.435179526,7.350997226,8.432738026
LONRF2,4.198600016,4.084195016,4.141405016,4.166090016,4.085405016,4.102850016,4.157095016,4.335880016,4.214715016,4.090065016,4.107590016,4.214250016,4.024655016,4.999817284,4.929401384,5.071254984,3.708782584
PBX3,8.386276754,7.369156754,7.616250088,7.668950088,7.775016754,6.757856754,6.637766754,7.930003421,7.344710088,7.391216754,6.693910088,6.934373421,6.946080088,7.620922912,7.299688412,6.858875912,7.511810912
NAA30,5.28322594,5.18293594,5.00911594,5.311969274,5.161292607,5.44052594,5.207702607,5.28837594,5.191032607,5.201502607,5.377339274,5.43667594,5.350409274,5.48673046,5.67153406,4.83838736,5.13818966
SNED1,6.397652373,9.086069873,8.484804873,6.441149873,6.490922373,6.549784873,6.486967373,7.623092373,7.071322373,7.420719873,6.712262373,6.505747373,6.420932373,6.639948277,7.059798627,7.066568627,7.562883127
TIMM50,6.818126007,6.896823507,6.609853507,7.247053507,7.006498507,7.157916007,6.951096007,6.712531007,6.609256007,6.621616007,7.296381007,7.137888507,7.209558507,6.937667493,6.765936893,6.928773493,6.755798493
CNTN6,5.113122929,5.207602929,5.014102929,5.161352929,5.070522929,5.113122929,4.937752929,5.144862929,5.196512929,5.110222929,5.049612929,5.067952929,5.196512929,3.947262071,4.313860471,4.261285771,5.715390071
CA8,3.678268832,3.781298832,3.409583832,3.667698832,3.718233832,3.611973832,3.676813832,3.710028832,3.602958832,3.730918832,3.621818832,3.672853832,3.821193832,5.014188168,3.633120168,5.184724168,3.801491168
FLRT3,3.179807986,2.167221319,2.195514653,3.583144653,3.508861319,2.714391319,3.185641319,3.623221319,4.688844653,4.320944653,3.072444653,2.958034653,3.053634653,2.102676414,4.425310814,3.452236014,2.895759014
LPP,6.394352935,8.604392935,8.430716268,6.944362935,6.953002935,6.967836268,7.162492935,6.684889602,7.005562935,6.357066268,6.767462935,7.009696268,6.787492935,7.238648432,6.650319882,7.210759232,7.532992232
SECTM1,7.03574151,7.72643151,7.14663651,5.96545651,5.75175651,5.51645651,5.77826651,6.20778151,6.39513651,8.10222651,5.50849651,5.44961151,5.56020651,5.05969349,6.13787109,4.99654799,7.65405749
WDR69,2.544279782,2.698449782,2.501989782,2.616119782,2.620754782,2.548264782,2.345664782,3.032079782,2.810744782,2.542269782,2.540699782,2.607789782,2.592764782,1.764836518,3.240869918,2.947266518,2.665656818
ITPR2,6.930189035,6.601489035,6.398559035,6.846789035,7.089179035,6.482865702,6.511579035,6.355982368,6.575565702,6.603472368,6.503399035,6.435862368,6.506829035,7.909048965,7.708675965,7.436505965,6.378361965
C19orf12,6.870038267,6.809820267,6.604392267,6.402134267,6.367686267,6.554622267,6.770748267,6.629406267,6.557178267,6.717196267,6.655278267,6.670396267,6.598938267,6.375272733,5.980161733,7.293548733,6.691768033
CSPG4,6.519620493,7.508185493,7.162105493,6.494385493,6.350055493,7.019380493,7.015440493,6.337585493,6.205335493,6.350470493,6.974210493,6.906435493,6.959400493,6.61407234,6.278638407,6.990502507,6.507126207
FAM171B,6.01905843,5.99960843,5.78540843,6.02755343,6.32922343,6.85788843,7.18092343,6.79991343,7.09385843,6.76949343,6.66454843,6.67130343,6.70081843,5.31668172,6.07761707,5.53383732,7.22078272
C5orf22,7.345157122,6.379483789,6.358890455,7.309347122,7.083307122,6.483197122,6.648187122,6.446020455,6.616717122,6.800540455,6.587377122,6.542387122,6.418323789,6.686284545,6.814236545,6.371030145,6.821927545
VAMP5,9.022828621,8.838048621,8.667588621,8.367068621,8.103458621,8.218178621,8.338198621,8.480118621,8.124148621,9.056778621,8.244068621,8.199408621,8.196258621,7.934373379,7.303087379,8.868603379,8.642563379
RFWD3,5.759930075,5.626590075,5.673843408,5.834613408,5.664140075,6.217680075,5.656690075,5.913856741,5.433133408,5.739376741,5.856260075,6.186470075,5.974293408,5.532755892,6.076324992,5.712999892,5.861318592
GDAP1,2.703290074,2.673907574,2.886485074,3.370835074,3.318502574,3.246377574,3.360000074,3.530620074,3.183917574,3.395637574,3.337310074,3.605940074,3.309495074,3.587921226,3.656731226,3.277531026,2.922144926
ITPR1,5.288840524,7.369960524,6.82843719,5.379790524,5.64138719,6.789273857,7.174490524,7.042793857,6.84678719,6.14816719,6.933373857,6.86975719,6.61128719,7.50991581,6.09508621,7.12920281,6.53541381
ZCCHC7,4.573388758,4.638423758,4.522556258,4.549986258,4.605856258,4.635026258,4.695198758,4.574003758,4.574988758,4.465426258,4.637341258,4.697201258,4.604023758,4.834971542,4.858527392,4.076891492,4.626372792
ZNF532,6.917026543,7.524508543,7.459790543,6.833464543,6.896416543,7.020012543,6.986808543,6.701268543,6.989092543,6.942252543,7.037544543,6.950692543,6.986068543,6.675595407,6.693571907,6.829317157,7.336095082
IGFBPL1,5.33179505,5.47835005,5.37067005,5.38920505,5.13137505,5.33338505,5.41579005,5.25974005,5.26953505,5.11731505,5.36086505,5.43382505,5.27393005,5.10553395,5.44106695,4.55411935,5.55381695
PGBD1,3.123898971,3.777153971,3.763798971,2.902833971,3.230738971,3.314593971,3.143083971,3.176248971,2.981218971,2.828013971,3.106623971,3.253753971,3.258058971,2.817598129,2.858731229,3.476993029,4.340841729
TCTN2,5.717734855,5.951174855,6.561374855,5.723864855,5.639794855,5.778464855,5.590164855,5.910444855,6.203584855,6.154314855,5.700284855,5.466884855,5.742594855,6.187641145,6.166562645,5.943115745,6.057996145
PRKD3,6.464050025,6.459548358,6.774455025,6.191076691,6.273516691,6.321023358,6.126216691,6.363150025,6.499546691,6.396458358,6.238906691,6.234965025,6.241003358,5.729913975,5.967180675,5.881520675,6.997156975
CLCN3,6.862447038,6.776260372,6.551143705,6.753457038,6.853950372,7.038717038,7.096817038,7.247717038,7.044563705,6.659983705,7.039857038,7.129823705,7.012620372,7.339836428,7.302712728,6.854118528,6.867598878
C1orf187,3.488433223,3.469868223,3.290818223,3.467698223,3.310148223,3.299343223,3.538198223,3.439893223,3.477353223,3.430028223,3.496443223,3.368773223,3.456308223,2.951934777,2.991067177,2.978483177,3.547988377
USH1C,3.834556104,3.847526104,3.869031104,3.812706104,3.935021104,3.913211104,3.905691104,3.696911104,3.723211104,3.692796104,3.953836104,3.719286104,3.899386104,3.702362896,3.950778596,4.912359096,3.513589096
CALML4,4.55382556,4.73569806,5.16307306,4.71665556,4.56243306,4.51464556,4.62873806,4.62183806,4.60349806,4.88765056,4.57718556,4.60426556,4.60773806,4.65152634,4.88812694,4.44115619,5.23451814
CD3EAP,7.158740855,6.996810855,7.178247522,7.303400855,7.521797522,7.416570855,7.289680855,6.887447522,7.197654189,6.858060855,7.530367522,7.508220855,7.385117522,7.066793478,7.908742478,6.729950478,7.109373478
PTPN3,3.98818691,4.25601691,4.160012624,3.74680691,3.76620691,4.040372624,4.065052624,4.877341195,4.652118338,4.814819767,4.026748338,4.099648338,4.077728338,5.182136983,6.379428483,4.339041533,3.456986133
ZNF740,3.802197161,3.985057161,4.444973827,4.073210494,3.962457161,4.106977161,4.074637161,3.949523827,4.078980494,4.073607161,4.030857161,3.957550494,3.913730494,3.225161206,4.167688806,3.947710906,4.033486806
RAG2,3.210330014,3.064690014,2.818150014,3.045670014,3.016970014,3.021370014,3.047710014,3.064690014,2.786940014,2.766770014,3.274080014,2.871850014,3.045580014,2.919710136,2.713627436,3.099378336,3.128783986
MED13,5.478891836,5.614647836,5.851675836,5.433655836,5.503399836,5.736565836,5.714753836,5.533437836,5.635893836,5.389571836,5.535393836,5.652463836,5.650635836,5.785251864,5.447383664,5.770303464,5.462834164
CDK12,5.219822107,5.18140044,5.14222044,5.27775544,5.355248773,5.424377107,5.351393773,5.302983773,4.99088544,5.201802107,5.300683773,5.421317107,5.456472107,5.29247306,5.26325756,5.15527756,5.31048306
TULP3,7.077977787,7.257320644,7.462800644,7.115826358,7.191612073,7.458812073,7.705943501,7.042746358,7.093467787,7.040212073,7.529076358,7.841349215,7.677656358,6.800842442,7.237270642,6.997887642,7.600267642
PRKAR2A,6.578971202,7.544748702,7.105363702,6.863518702,6.925578702,7.097186202,6.912663702,6.897208702,6.656708702,6.381198702,6.840926202,6.983413702,7.057363702,7.003604698,6.823587298,7.119578598,6.595373898
DLL4,4.66151765,4.70977265,4.45975765,4.62972765,4.65737765,4.68937765,4.66577765,4.65887765,4.56579265,4.76600765,4.74210765,4.44945265,4.53480765,3.96977035,3.43388085,4.96344765,5.37088785
TNFRSF10A,7.371065066,5.513395066,5.247695066,6.115105066,5.981485066,5.280385066,5.371135066,5.391075066,5.237765066,5.554605066,5.048285066,5.178365066,5.314995066,5.256758434,5.127975234,5.001088334,5.680290934
SIAH1,8.065497691,8.215679691,8.273077691,8.014129691,8.000509691,8.066243691,8.151297691,7.650101691,8.093065691,7.707323691,8.086495691,8.220551691,8.060929691,7.946169809,8.173419309,7.930827809,8.451105809
RIMS3,5.495226517,5.55616985,5.511733183,5.561126517,5.34843985,5.679693183,5.645036517,5.73957985,5.49101985,5.37651985,5.569506517,5.83230985,5.63883985,5.84865365,4.56876215,5.78177415,5.21547615
GALNT6,5.010563134,2.685488134,2.566508134,3.649158134,3.828693134,3.634073134,3.962663134,3.880598134,3.757483134,3.240498134,3.411723134,3.475473134,3.773433134,4.505871166,3.642631666,2.895544866,3.520522466
GRAP,4.30382336,4.14032836,4.17912336,4.22722836,4.19418336,4.31844336,4.28399836,4.23330336,4.19408336,4.20876836,4.37833836,4.15607836,4.26033336,3.70429804,3.85759734,4.22517664,4.71573304
PDP2,4.723892562,4.309787562,4.393832562,4.618367562,4.479187562,4.585252562,4.838522562,4.475222562,4.525032562,4.415832562,4.396492562,4.482602562,4.608457562,5.312647038,3.974764038,5.384427438,4.055819738
C4orf40,2.947943596,2.897573596,2.906993596,2.970168596,2.877398596,2.793818596,2.920053596,2.923278596,2.818988596,2.890743596,3.046338596,2.962948596,2.958028596,3.104386954,2.622450954,2.835999254,2.267672004
AHR,8.736366441,9.533899774,9.110483107,8.662816441,8.658136441,9.193129774,8.983803107,9.938893107,10.12092644,10.22547644,9.122356441,9.210246441,9.241483107,8.687640559,8.751540059,8.521650559,10.47243456
PHF2,4.346297871,4.476987871,4.387741871,4.261719871,4.235743871,4.246103871,4.285913871,4.170683871,4.107737871,4.204299871,4.179999871,4.284507871,4.162435871,4.279546829,4.559317629,3.982162729,5.020207729
EXOC6B,6.298567876,6.466284542,6.324901209,6.335387876,6.295954542,6.466611209,6.558471209,6.587637876,6.740977876,6.583797876,6.484757876,6.366317876,6.525781209,6.241910225,7.472655458,6.215835091,6.146455125
FAM107B,5.165060555,5.967204555,6.537250555,5.671116555,5.645286555,7.946672555,7.605044555,7.341600555,8.093576555,7.871794555,7.933330555,7.942820555,8.025324555,6.809286245,6.653709595,6.877781445,7.469556595
LAGE3,6.541717232,7.127052232,6.970912232,6.589232232,6.348362232,6.365837232,6.481092232,6.523477232,6.522837232,6.675212232,6.309152232,6.468817232,6.479157232,6.756306768,6.626310768,6.508164768,6.296645768
HORMAD1,3.347952803,3.068417803,3.068862803,3.147277803,2.931542803,2.951082803,3.058572803,3.069102803,2.996327803,4.915102803,3.044527803,2.892232803,3.080667803,3.003480297,3.012865547,3.287376347,3.395824597
AFF3,4.713440643,4.239043143,4.145705643,4.210230643,4.340955643,4.930750643,5.182925643,4.996943143,4.872883143,3.355230643,5.037888143,5.076338143,5.025613143,4.60875149,4.084274224,4.982040757,4.63894469
STON1,6.127089599,6.855654599,6.467714599,5.957994599,6.149009599,5.875169599,6.362704599,6.083589599,6.451289599,5.930564599,6.015584599,6.095599599,6.014564599,5.496641401,5.227927401,5.926167801,6.855996901
B3GNT2,7.086142658,6.610752658,6.419642658,6.058947658,5.893267658,5.999722658,6.270792658,6.757762658,6.401607658,6.283947658,5.921807658,6.052002658,5.939872658,6.497532342,6.074513942,6.555722342,6.604052342
ISG20L2,7.486338934,7.752878934,7.224903934,7.399588934,7.402458934,7.851318934,7.798363934,7.402313934,7.531788934,7.229998934,7.853583934,8.056773934,7.910928934,7.819965066,7.621733066,7.443846066,7.497892066
TAT,3.971899457,3.894346123,4.072876123,3.890206123,3.977309457,4.093179457,4.016369457,3.99812279,4.104976123,3.95350279,4.095149457,4.008006123,3.950166123,3.804180177,4.044171377,4.098554877,3.828393477
CRB1,2.397121629,2.328723296,2.311139962,2.361363296,2.441101629,2.303794962,2.437146629,2.393068296,2.351198296,2.465343296,2.338166629,2.302223296,2.412736629,2.366028838,2.405475638,2.426156338,2.392769038
FETUB,3.761526464,3.773326464,3.549501464,3.692671464,3.649871464,3.778461464,3.789941464,3.668786464,3.690661464,3.575411464,3.688911464,3.686296464,3.849351464,5.480895836,3.551906136,3.659569136,2.375912036
PHACTR2,7.782244529,7.288485958,7.509631672,8.455415958,8.796838815,7.075811672,7.281373101,7.489585958,7.498277386,7.728837386,7.049137386,7.166388815,7.119808815,7.254642328,6.970770728,7.498329528,8.335048328
NCOA2,5.451553443,5.33184011,5.64245011,5.57197011,5.377933443,5.261473443,5.359276777,5.297016777,5.322216777,5.337033443,5.405926777,5.400913443,5.26791011,5.22805439,5.67526889,5.51956089,5.65800039
KIAA0556,5.306625416,5.298055416,5.313580416,5.347485416,5.326720416,5.420970416,5.366795416,5.390370416,5.524430416,5.083650416,5.502225416,5.438270416,5.328165416,5.718589984,5.561079284,5.419871984,5.410306184
ZFP1,4.765725487,5.157798821,4.999002154,4.852975487,4.759225487,4.704142154,4.667105487,4.846842154,4.797018821,4.576685487,4.750455487,4.761645487,4.997502154,4.850207146,4.477217846,4.752125846,5.129465846
TC2N,3.95945337,3.83851337,3.82949337,3.77199337,3.78334337,3.83851337,3.72103337,3.84608337,3.83851337,3.75742337,3.96308337,3.85479337,3.75492337,5.45826193,4.83552063,5.33713863,4.54501263
RECQL,6.407198178,6.491776178,6.580602178,6.645162178,6.884820178,6.744244178,6.300358178,6.861926178,6.577660178,6.705036178,6.646094178,6.764808178,6.838432178,6.102925422,6.201911522,6.539064522,6.920517372
CSNK1G1,5.841526513,5.531336513,5.678306513,5.629274013,5.708861513,5.484666513,5.575509013,5.825034013,5.796656513,5.951804013,5.421846513,5.524129013,5.491396513,5.560031987,5.57232562,5.504471554,5.58658632
CPEB4,6.527292394,5.894142394,6.008437394,5.689532394,5.927207394,5.982717394,6.079582394,5.573079894,5.815202394,5.467202394,5.775409894,5.939712394,5.922594894,6.639899606,6.021335306,6.115310306,6.027488606
PCDH19,4.085448894,3.893633894,3.838178894,3.911683894,3.922438894,3.950498894,3.710953894,3.898373894,3.778253894,3.878403894,3.958313894,4.050088894,4.163423894,3.588520106,4.327539206,3.909949256,3.990921406
GNAT1,2.675751876,2.700301876,2.51418521,2.468401876,2.480361876,2.59404521,2.461751876,2.49423521,2.586948543,2.560368543,2.534338543,2.613478543,2.631111876,2.389573957,1.994857157,1.947309257,2.989174257
DCUN1D2,5.237175047,5.270200047,5.565330047,4.813875047,4.851570047,4.814935047,5.132450047,5.400425047,5.249030047,5.305630047,5.027885047,4.744040047,4.848885047,5.450046253,5.060776253,5.168584503,5.050755053
B3GNT6,2.984567879,3.180987879,3.039892879,2.916962879,3.187707879,3.183982879,3.093682879,3.097457879,3.152467879,3.054492879,3.153537879,3.210712879,3.240767879,3.909715321,3.464155321,3.135569921,2.649174321
KLHL7,6.447972401,6.542220401,6.527080401,6.553230401,6.605960401,6.262788401,6.390030401,6.431398401,6.264544401,6.402494401,6.230946401,6.290166401,6.246586401,6.407824932,6.555078899,6.087265766,6.805011132
SPTLC3,4.213186185,4.350519519,4.205986185,4.376736185,4.158602852,4.342786185,4.333606185,5.977562852,5.548509519,5.533666185,4.197359519,4.070429519,4.250696185,5.772016748,6.038876281,4.434941814,4.002950848
SLC25A16,7.040767992,7.509751325,7.276227992,7.927434658,8.012694658,7.621774658,7.933951325,7.607457992,7.308031325,7.361451325,7.514727992,7.541051325,7.649887992,7.703694342,7.612347492,7.776271342,7.458762942
SLAMF8,5.346676419,5.423766419,5.378366419,5.459676419,5.189031419,5.339056419,5.504846419,5.169551419,5.364631419,5.433936419,5.433936419,5.482521419,5.528371419,4.545183081,5.229849581,4.858522581,6.667241981
ZNF74,5.215283533,5.812806033,5.400906033,5.493133533,5.248771033,5.474048533,5.438648533,5.436886033,5.555848533,5.498826033,5.585141033,5.503928533,5.552008533,5.436500467,5.091263467,5.668249867,5.179082467
FAM57A,7.884038278,7.587958278,7.985708278,8.106948278,7.940513278,7.666543278,8.064643278,7.977633278,7.830973278,7.532513278,7.828938278,7.677438278,7.731808278,6.705483722,9.011703722,6.391702422,7.617771722
CLDN10,4.185967102,4.071442102,4.116612102,4.304517102,4.116807102,4.202087102,4.110727102,4.075467102,4.183392102,4.216272102,4.132857102,4.247297102,4.173117102,6.192554598,4.734567398,5.878358898,4.091282748
GINS3,5.298397444,4.789307444,5.319117444,4.691827444,4.249227444,5.440617444,4.240207444,4.761747444,4.354927444,4.870367444,5.143867444,4.843077444,5.202387444,4.616273756,4.564107556,4.704974556,5.051647156
CDON,4.936996747,6.214146747,6.336173414,4.960440081,4.760693414,4.837723414,4.968923414,5.195756747,5.250960081,4.954453414,4.820396747,4.758166747,4.892530081,4.091784219,6.244466519,4.409093619,6.405566919
C2orf3,5.683767318,6.312453984,6.778060651,5.970020651,6.051040651,6.285503984,6.317643984,6.311433984,6.165353984,6.285230651,6.300203984,6.303210651,6.377393984,6.178002932,6.391288882,6.256231182,6.175494182
MOCS3,9.835107226,10.13669723,10.08996723,10.04374723,9.776047226,9.812722226,9.945487226,9.748807226,9.875272226,9.901052226,9.905392226,9.868322226,9.838402226,9.704343774,9.981881274,9.992587774,9.743112774
RHBDF2,5.165290832,4.672210832,4.459054165,4.780787498,4.821700832,4.559857498,4.637124165,4.682494165,4.673500832,4.712504165,4.453307498,4.457450832,4.582730832,4.898908202,5.396638002,4.362774902,4.776788502
RFX2,5.373123119,6.233326453,6.099579786,5.527546453,5.357073119,5.144659786,4.993369786,5.351659786,5.392666453,5.696009786,5.103326453,5.123303119,5.058073119,4.965514881,5.686579581,5.288555481,5.740533881
LY6K,5.367955121,5.672955121,6.179315121,5.571195121,5.573740121,4.204570121,4.013495121,4.974605121,4.342015121,4.631550121,4.126890121,4.025900121,4.177790121,5.312883479,4.649370879,4.435296679,4.916742479
